game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target,player
taboo,v1.0,9,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nundo\n\nRelated words are:\n\n- unbind\n- unsettle\n- unhinge\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: To reverse or negate an action or its effects, often used in the context of computer commands.'}]",undo,player 1
taboo,v1.0,10,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Someone seeking an opportunity.'}, {'role': 'assistant', 'content': 'GUESS: opportunist'}, {'role': 'user', 'content': 'CLUE: No someone applying for something.'}, {'role': 'assistant', 'content': 'GUESS: applicant'}]",applicant,player 2
taboo,v0.9,6,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Large farm animal'}, {'role': 'assistant', 'content': 'GUESS: cow'}, {'role': 'user', 'content': 'CLUE: Male version'}, {'role': 'assistant', 'content': 'GUESS: bull'}]",bull,player 2
taboo,v0.9,18,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Celestial bodys curved route'}, {'role': 'assistant', 'content': 'GUESS: orbit'}]",orbit,player 2
taboo,v1.0,16,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nminnesota\n\nRelated words are:\n\n- river\n- state\n- saint paul\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': ""CLUE: It's a place in the US known for its lakes and cold winters.""}]",minnesota,player 1
taboo,v1.0,17,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_17,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Loud piercing sound.'}, {'role': 'assistant', 'content': 'GUESS: Scream'}]",scream,player 2
taboo,v1.0,14,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ntop\n\nRelated words are:\n\n- fab\n- maximum\n- cracking\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: The highest point or part of something.'}, {'role': 'user', 'content': 'GUESS: peak.'}, {'role': 'assistant', 'content': ""CLUE: It's also a synonym for the best or highest ranked.""}, {'role': 'user', 'content': 'GUESS: apex.'}, {'role': 'assistant', 'content': ""CLUE: It's also a term used in clothing, specifically for a hat or a cap.""}]",top,player 1
taboo,v0.9,10,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nsole\n\nRelated words are:\n\n- exclusive\n- only\n- lone\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Bottom of footwear.'}]",sole,player 1
taboo,v1.0,18,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Planets follow this around the sun.'}, {'role': 'assistant', 'content': 'GUESS: Orbit'}]",orbit,player 2
taboo,v1.0,8,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_8,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: An organization that doesnt aim to make a surplus for personal gain.'}, {'role': 'assistant', 'content': 'GUESS: Nonprofit'}]",nonprofit,player 2
taboo,v1.0,19,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_19,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A term often used in British slang to emphasize a point also associated with violence and injury.'}, {'role': 'assistant', 'content': 'GUESS: Bashing'}, {'role': 'user', 'content': 'CLUE: Its also a term used to describe a scene of a violent crime in detective novels.'}, {'role': 'assistant', 'content': 'GUESS: Bloodbath'}, {'role': 'user', 'content': 'CLUE: Its an adjective that can describe a difficult or intense situation often used in British English.'}, {'role': 'assistant', 'content': 'GUESS: bloody'}]",bloody,player 2
